comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors
_2viQ_Qnc6-q29okw74KTmVXCvhacMZ5NjAiYdAwHww,Louis Bryant,2013-10-12T15:55:05.693000,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.",1,1780,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over         per month at zonepa com   visit zonepa com and check it out  the meat discusss the successful memory  how does the peaceful unit arbitrate the guide  the addition designs the worried loss ,0,"-1,-1,0,1,-1,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc69vgWhC2acrKSH-tvjKq1KuKBca1UtB8wk,Louis Bryant,2013-10-12T15:20:19.887000,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1,1781,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over         per month at zonepa com   visit zonepa com and check it out  how does the mother approve the axiomatic insurance  the fear appoints the roll  when does the space prepare the historical shame ,0,"-1,-1,0,1,-1,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs,Louis Bryant,2013-10-12T15:19:50.282000,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.",1,1782,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over         per month at zonepa com   visit zonepa com and check it out  the plausible summer submits the behavior  when does the grass check the peaceful seat  the country strategizes the edge ,0,"-1,-1,0,1,-1,-1,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,The NeedleWork,2013-10-12T09:32:49.512000,Check out my channel :),1,1783,check out my channel   ,0,"-1,-1,0,1,-1,1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc69BVRuBYCJ6ik7gdMwTiBRS9DDnTjNs-Gg,James Cook,2013-10-10T18:08:07.815000,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1785,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,1,"-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6-nD73Whq8IPs5SpJ3v8OO6PlgvyoopAqQ,Merabi Mazmaniani,2013-10-10T09:39:11.008000,Please visit this Website: oldchat.tk,1,1786,please visit this website  oldchat tk,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1"
_2viQ_Qnc68tZfiBq8O7pExj1MmWcnorsu-kyc0Jz8Q,Merabi Mazmaniani,2013-10-09T14:20:36.334000,Please visit this Website: oldchat.tk,1,1787,please visit this website  oldchat tk,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1"
_2viQ_Qnc6-k1VSPmCd2mrSAAQXChBMxF7oeJGCepUU,Anderson St. Martin,2013-10-09T03:22:24.252000,"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1,1788,hello everyone my name     s anderson and i     m a singer  not expecting to buy subscribers with words but to gain them with my voice  i might not be the best but my voice is different  in a good way  and i     ll work harder than anyone out there to get better       cuz  quot yeah quot  i have a dream  a huge one   who doesn     t   so please take   minutes of your time to check out my covers  give me a chance you won     t regret it if you feel like subscribing that     d be awesome and it     d mean the world to me thank you so much,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1"
_2viQ_Qnc68jroUSzJhg6jrxFj86oxZrAtGB_PWbOm4,latrell brown,2013-10-08T18:26:06.234000,Check Out Daneja Good Girl,1,1789,check out daneja good girl,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6-dfXGv_qVn1mdoRB9dAfp4ppjUsNu-GDU,OnlineJobs99,2013-10-07T03:35:34.267000,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1,1790,hello guys   i found a way to make money online you can get paid to mess around on facebook and twitter  get paid upto     to     an hour   only at  netjobs com work from the comfort of your home    they are currently hiring people from all over the world  for a wide range of social media jobs on sites such as facebook twitter and youtube you don     t need any prior skills or experience and you can begin work immediately  you can easily make       to        monthly incomeonly at  netjobs com,1,"-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6_eMN0NwT5paySjJPFbN5xI9W8C1Bwoq1U,WhatUKnow,2013-10-07T02:59:17.497000,Subscribe to my Youtube Channel!! :) Suscribite a mi canal de Youtube -WhatUKnow,1,1791,subscribe to my youtube channel      suscribite a mi canal de youtube  whatuknow,1,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc68DyUSaxqDmv-6yHPVUpKeYAZhrh2PUMZg,jameskileymusic,2013-10-06T05:38:47.524000,Check out my bass cover of hips don&#39;t lie by shakira!,1,1792,check out my bass cover of hips don     t lie by shakira ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6-TLlBlT0itl1DbMJQGBx_6ZbscBXA3Nww,WhatUKnow,2013-10-06T03:24:16.073000,Subscribe to my channel :)  &lt;3,1,1793,subscribe to my channel      lt  ,1,"-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc69wrsSgR2azuokmk5-WDQVVI2lCV-WqJGA,Hadrien Robalo Marques,2013-10-05T22:31:44.181000,The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,1,1794,the britishs called that soccer but you know the true word is football and the us foot is called rugby  that works like that in euw   germany  netherland  france  portugal  belgium  spain        just because the britishs don     t agree to be like us because they are unique  that     s the reason why they also refused to have euro    as money,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6_rAWi6BK2OqTQ_Ob0X8DkXenO0qL0qWm0,Ryan Alexander Osborn,2013-10-04T02:26:08.693000,"Believe that Jesus Christ is your savior for all your sins. If you truly believe in Jesus Christ to be your savior for all your sins then you will go to Heaven. If you believe in Jesus Christ then you are saved and you are in salvation and you have gained God’s righteousness. It matters not how much you have sinned in the past, in the present and especially in the future. Believe that Jesus Christ is your savior and you will go to Heaven forever and that is the whole truth. Spread the truth. ",1,1813,believe that jesus christ is your savior for all your sins  if you truly believe in jesus christ to be your savior for all your sins then you will go to heaven  if you believe in jesus christ then you are saved and you are in salvation and you have gained gods righteousness  it matters not how much you have sinned in the past  in the present and especially in the future  believe that jesus christ is your savior and you will go to heaven forever and that is the whole truth  spread the truth  ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6-kUg8jc2n9-Cudm5lEsM-cSzIjF182TJo,Pyles Baxter,2013-10-03T02:25:19.324000,"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ",1,1814,  perhaps you have seen the newest miley cyrus secret video     she     s sucking an old man     s cock    if you wish to see her   check out the celebrity website beneath     miley secret video co uk ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6_7GI-VeVlj8gEzvkgATIX3jK-7J1kwWEY,Pyles Baxter,2013-10-03T00:21:52.191000," I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1,1816, i really can     t comprehend miley cyrus   she actually is a high profile and she tapes herself banging today a video was leeched with her sucking and fucking the video has been posted at the celebrity website under    miley celeb news co uk ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc680Rh_y5Dlwtkr_llWVOG7ZQdmNVip_dno,Minh Lý,2013-10-02T12:15:58.210000,i like and love so much people all friends..... I love Shakira ^^,0,1822,i like and love so much people all friends      i love shakira   ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc69D1Jxs1IlkkF0Xzce0uBoJN_OzDHnfmV0,latrell brown,2013-10-01T23:42:30.928000,CHECK OUT DANEJA GOOD GIRL,1,1832,check out daneja good girl,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc68Lfu14asBabOAcqL9B7Anp_6zX66rSWP0,42o2 Studios,2013-10-01T19:10:56.808000,Check out my covers please!,1,1833,check out my covers please ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1"
_2viQ_Qnc68dceJbTRNTP2sksMxa_lm35LaCu_jPluY,Shadrach Grentz,2013-09-29T13:59:42.162000,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",1,1834,hey music fans i really appreciate any of you who will take the time to read this  and check my music out  i     m just a    year old boy dreaming of being a successful musician in the music world  i do lots of covers  and piano covers  but i don     t have money to advertise  a simple thumbs up to my comment  a comment on my videos or a subscription would be a step forward  it will only be a few seconds of your life that you won     t regret    thank u to all the people who just give me a chance     ,0,"-1,-1,0,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1"
_2viQ_Qnc69A12xULkAOn5BEAGFKxQTTP02SSbsMsmc,Vincent T.,2013-09-29T00:44:30.904000,"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",1,1835,echa un vistazo a la remezcla    check out the remix   miley cyrus   wrecking ball  the house of edm remix   miley cyrus   wrecking ball  vincent t  remix      click  enlace  suscrbase       click  link  subscribe ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6-CRJO_6pvsByopsnD3qpCbK0IPhkvTuS8,RanMC & RVNNIN' RVNN,2013-09-26T20:13:40.670000,Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,1,1836,hey check out our new musicvideo           life     s a celebration           peace  ,0,"-1,-1,0,1,-1,-1,-1,1,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6_onwOgxju-DV6WkqHZEOztCXD04EgEFBU,Hidden Love,2013-09-24T14:29:54.072000,Hi. Check out and share our songs.,1,1837,hi  check out and share our songs ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc69ETVqiialEz0s1k4Xnlmwuu1m1Hr-YzRE,killtheclockhd,2013-09-17T15:23:13.101000,check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,1,1840,check out our bands page on youtube killtheclockhd   check out some of our original songs including  quot your disguise quot ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6_0DIjqw5n_WRhiiEtCGnZgvPPZJgZwPjU,The-ZiZ Oh,2013-09-14T16:15:00.990000,HI! CHECK OUT OUR AWESOME COVERS! AND SAY WHAT YOU THINK!,1,1841,hi  check out our awesome covers  and say what you think ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6_B7ncS0M0zl0VC4SZ22T1ZO_GNhI1IWTM,Greg Fils Aimé,2013-09-10T23:18:01.455000,"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",1,1842,i hope everyone is in good spirits i     m a hard working student who     s also a passionate singer i look foward to the day when i can make my own music to share but for now i     ve just been doing covers  check out my channel  i     ve done covers of miley cyrus  imagine dragons  lana del rey  drake  macklemore  pink and countless others   subscribe only if you want to  my goal isn     t to become famous but to  inspire fyi this isn     t spamming  everyone has a right to freedom of speech  thanks ,0,"-1,-1,0,1,-1,1,-1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6_NswChsPPlG9Uf0ofpNvP1p2xoIoIi558,Mohammad Dorri,2013-09-10T14:21:06.521000,please visit our web: wellcomemd.blogfa.com,1,1843,please visit our web  wellcomemd blogfa com,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1"
_2viQ_Qnc6-adCzTDLAhqNVQ5hFYcjPyPI5m7pHY4BY,Lizzy Molly,2013-09-09T17:34:07.052000,PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,1,1844,please check out my video called  quot we love mind master it quot  thanks,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1"
_2viQ_Qnc69hcZfDZYAej5tFyv6a7kX1xwJGCG1T3qY,dili bair,2013-09-06T14:02:25.579000,Recommend:  Apple iPad 4th Gen 32GB Unlocked Wi-Fi+4G 9.7in White Price:$390  Apple iPhone 5 (Latest Model) - 32GB - Black Price:$385  Samsung Galaxy S4 S IV 4 with 16GB New White Price:$360  Sony 60-inch 3D LED HDTV Price:$510  All-in-One PCs: Apple MacBook Pro: Apple MacBook Air Price:$320  Camera :Nikon D90 SLR Camera /18-55mm /55-200mm 32GB  Price:$390   Ultrabooks: SONY VAIO Pro 13 Intel Core i5 4GB 128GB Price:$515  +++++++++++++++    Purchase online Website is:  Taaee.com,1,1859,recommend   apple ipad  th gen   gb unlocked wi fi  g    in white price       apple iphone    latest model      gb   black price       samsung galaxy s  s iv   with   gb new white price       sony    inch  d led hdtv price       all in one pcs  apple macbook pro  apple macbook air price       camera  nikon d   slr camera       mm        mm   gb  price        ultrabooks  sony vaio pro    intel core i   gb    gb price                          purchase online website is   taaee com,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc68RkAwC42s4YBDdCJYELSb6UiuZri58Kn0,Charanjeet Singh,2013-09-06T12:13:12.642000,&quot;HELP THE HUMANITY WITH YOUR SIGN IN TO THIS LINK WITH YOUR WHOLEHEARTED SUPPORT IF YOU SAY &quot;NO&quot; TO DISCRIMINATION. “UNITED WE STAND “  WE WILL BRING THE CHANGE TOGETHER.  IMPOSSIBLE ITSELF SAYS I  M  POSSIBLE&quot;  YOU ARE THE WINNERS OF MY SUCCESS!CHEERS TO ALL MY LOVING BROTHERS AND SISTERS !  PLEASE SHARE THIS LINK ON FACEBOOK TO SUPPORT AGAINST DISCRIMINATION.  tinyurl(dot)com(slash)mxh2y77  FEAR NONE BUT GOD !!!,1,1860, quot help the humanity with your sign in to this link with your wholehearted support if you say  quot no quot  to discrimination  united we stand   we will bring the change together   impossible itself says i  m  possible quot   you are the winners of my success cheers to all my loving brothers and sisters    please share this link on facebook to support against discrimination   tinyurl dot com slash mxh y    fear none but god    ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1"
_2viQ_Qnc686iGqhAHKEeclAngy8MjvOxAo1hFpatHc,Krystian Konrad Moreński,2013-09-06T09:38:13.854000,"Part 5. Comforter of the afflicted, pray for us Help of Christians, pray for us Queen of Angels, pray for us Queen of Patriarchs, pray for us Queen of Prophets, pray for us Queen of Apostles, pray for us Queen of Martyrs, pray for us Queen of Confessors, pray for us Queen of Virgins, pray for us Queen of all Saints, pray for us Queen conceived without original sin, pray for us Queen of the most holy Rosary, pray for us Queen of the family, pray for us Queen of peace, pray for us ",1,1861,part    comforter of the afflicted  pray for us help of christians  pray for us queen of angels  pray for us queen of patriarchs  pray for us queen of prophets  pray for us queen of apostles  pray for us queen of martyrs  pray for us queen of confessors  pray for us queen of virgins  pray for us queen of all saints  pray for us queen conceived without original sin  pray for us queen of the most holy rosary  pray for us queen of the family  pray for us queen of peace  pray for us ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6_38op-kBrdA4xwd0KSYefHqdbeuljSgzM,Krystian Konrad Moreński,2013-09-06T09:36:48.076000,"Part 2. Holy Mary, pray for us Holy Mother of God, pray for us Holy Virgin of virgins, pray for us Mother of Christ, pray for us Mother of divine grace, pray for us Mother most pure, pray for us Mother most chaste, pray for us Mother inviolate, pray for us Mother undefiled, pray for us Mother most amiable, pray for us Mother most admirable, pray for us Mother of good counsel, pray for us Mother of our Creator, pray for us Mother of our Redeemer, pray for us ",1,1862,part    holy mary  pray for us holy mother of god  pray for us holy virgin of virgins  pray for us mother of christ  pray for us mother of divine grace  pray for us mother most pure  pray for us mother most chaste  pray for us mother inviolate  pray for us mother undefiled  pray for us mother most amiable  pray for us mother most admirable  pray for us mother of good counsel  pray for us mother of our creator  pray for us mother of our redeemer  pray for us ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6_FlLJN0izQaKVQNe6LGDmPZMmkVDjjymE,Neeru bala,2013-09-05T23:07:09.056000,Hi.. Everyone.. If anyone after real online work. I can help u. Earn lots of money. It&#39;s fun. It&#39;s real and affiliated company.. U not think u r working. It&#39;s easy and enjoyable. For more info contact me .. Neeru105@ gmail.com,1,1863,hi   everyone   if anyone after real online work  i can help u  earn lots of money  it     s fun  it     s real and affiliated company   u not think u r working  it     s easy and enjoyable  for more info contact me    neeru     gmail com,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc6-oktCjZuAEscq8DxT2RHFY1nfSS_hCWf0,Wafence,2013-09-04T19:16:44.109000,"Hey Youtubers and All Music lover&#39;s, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that&#39;s left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence ",1,1872,hey youtubers and all music lover     s  guess most of you all skip these comments  but for you who is still reading this  thanks   i dont have any money for advertisiments  no chance of getting heard  nothing  all that     s left is spam  sorry  im     rapper singer from estonia  please listen my new cover on my account  you wont regret it  give me just a chance  please  take half a second of your life and thumb this comment up  it will maybe change my life  for real  thank you wafence ,1,"-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1"
_2viQ_Qnc6-8fXmwJsxpt64D862oCsb0cCfnoF_7Pwg,david rodriguez,2013-09-04T04:08:26.821000,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity give thumbs up i would  apprecitate it.,1,1873,do you want to make some easy money  check out my page tvcmcadavid weebly   com dont miss out on this opportunity give thumbs up i would  apprecitate it ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6-r7fiKCYAGotgCULCIx695QCHaAZDKHBM,Tiffanythebest,2013-09-02T19:42:46.640000,"PLEASE CHECK OUT THIS VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U :)",1,1874,please check out this video called  quot we love mind master it quot   thank u   ,0,"-1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1"
_2viQ_Qnc6-76PJqtBpzwmOHbogHlzWG9RSSpe-Kr1s,Maika Kate Mish Linn,2013-08-31T08:59:35.957000,How did you know that people makes another account just for subscribing itself and liking??? :),1,1877,how did you know that people makes another account just for subscribing itself and liking      ,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc69WextJrbKBgZtDWQiRWlkxS317fouQMYc,Chris Boatsome,2013-08-30T22:41:51.117000,Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,1879,hey dickwad   we     re all africans  the colour of your skin just tells us something about how long ago your ancestors left africa    check out baba brinkman   he has a song called  quot i     m a african quot    go learn something ,0,"-1,-1,0,1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc69hCwlRZTPP7JejZgoroMu8egbziE1hSAc,Mini Mus,2013-08-29T12:28:03.233000,WOW muslims are really egoistic..... 23% of the World population and not in this video or donating 1 dollar to the poor ones in Africa :( shame on those terrorist muslims,1,1880,wow muslims are really egoistic          of the world population and not in this video or donating   dollar to the poor ones in africa    shame on those terrorist muslims,1,"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1"
_2viQ_Qnc68cUterDmjc7m6MyHkz-ADLt28bgxo9TJE,RapStarz Coleman,2013-08-28T19:05:48.998000,Wats Good Go Check Out My Music On Da Channel Ik Yall Got me,1,1881,wats good go check out my music on da channel ik yall got me,0,"-1,-1,0,1,-1,1,-1,-1,-1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6-jJD3XsdtbSW-9MCGB_Xp0nl2NhTBgdGo,RapStarz Coleman,2013-08-27T21:12:40.752000,I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,1,1882,i know y     all can check out amy music because yall got me go to da channel,0,"-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
_2viQ_Qnc6-k-Ldaj1pejT7IsYIELp1Npwz5tQAkuX0,Northland Paranormal Society,2013-08-27T13:35:06.557000,Northland Paranormal Society is now on YouTube! Check out our channel of real Paranormal evidence!! facebook/ Northland Paranormal Society!!!,1,1883,northland paranormal society is now on youtube  check out our channel of real paranormal evidence   facebook  northland paranormal society   ,0,"-1,-1,0,1,-1,1,-1,-1,-1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1"
