comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors
z13zjlpo2nbehxwf322gelhzwmqwgn1mt,Raafat saeed,2015-05-27T04:19:29.178000,Check out this playlist on YouTube:﻿,1,1609,check out this playlist on youtube ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13gv1bxbuytgjl3o23fdr5r3kaadbbm1,‫حلم الشباب‬‎,2015-05-25T23:42:49.533000,Check out this video on YouTube:﻿,1,1623,check out this video on youtube ,1,"-1,-1,1,1,-1,-1,-1,-1"
z12zcxyjxof0ihx4w04cf1gojz3zwnty4ts0k,Syed Akbar Ali,2015-05-24T19:33:39.585000,Check out this video on YouTube:﻿,1,1646,check out this video on youtube ,1,"-1,-1,1,1,-1,-1,-1,-1"
z134y1ki5svvwt43i23wz5kqsxmaettuu,AlabaGames,2015-05-22T00:31:43.922000,Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D﻿,1,1694,subscribe my channel i recording fifa    goals watch now  d,0,"-1,-1,-1,-1,-1,1,-1,-1"
z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4,Lucas Bonini,2015-05-20T17:15:30.741000,Gusttavo Lima Você não me conhece <br />Check out﻿,1,1713,gusttavo lima voc no me conhece  br   check out,1,"-1,-1,1,1,-1,-1,-1,-1"
z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,C Williams,2015-05-18T21:51:36.079000,Check out this playlist on YouTube<br />﻿,1,1733,check out this playlist on youtube br   ,1,"-1,-1,1,1,-1,-1,-1,-1"
z122tvoquqzuirdhu04cfbfznza2jt05juk0k,gamila Khalil,2015-05-14T19:02:59.210000,Check out this video on YouTube:﻿,1,1735,check out this video on youtube ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13jgncbqw2cwjroj04cfxjisoyrsj2z4kw0k,Nancy Kiragu,2015-05-12T11:48:27.242000,Check out this playlist on YouTube:Central ﻿,1,1736,check out this playlist on youtube central ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc69LaqGJOI7p8VvK_26tIy8R0g_z-_ye79c,Laura Brown,2013-10-27T02:55:06.764000,"You guys should check out this EXTRAORDINARY website called FIREPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at FIREPA.COM !   Visit FIREPA.COM and check it out!   Lake   . Duzafizz . Singlewave . Spourmo . Burder . Colorful . Claster . Incandescent . Ambitious . Winooze . Absorbing . Macabre . Crestboot . Boxium . Womanly . Tan . Ybuwyn . Forgetful . Pepelexa . Zealous",1,1737,you guys should check out this extraordinary website called firepa com     you can make money online and start working from home today as i am    i am making over         per month at firepa com     visit firepa com and check it out    lake     duzafizz   singlewave   spourmo   burder   colorful   claster   incandescent   ambitious   winooze   absorbing   macabre   crestboot   boxium   womanly   tan   ybuwyn   forgetful   pepelexa   zealous,1,"-1,-1,1,1,-1,-1,-1,-1"
z13dhjwwakylwb1ed23vd1mpsmnju5n0o,GALAXIAN HD,2015-05-09T16:51:31.436000,please visit my channel﻿,1,1739,please visit my channel,0,"-1,-1,-1,-1,-1,1,-1,-1"
z13lwva51nepgdxi404ceffbmqnfgje410c,‫انس الغامدي‬‎,2015-05-09T00:09:35.368000,Pleas subscribe my channel GamezZMTA﻿,1,1740,pleas subscribe my channel gamezzmta,0,"-1,-1,-1,-1,-1,1,-1,-1"
z13axdfy2v21eltyr04cib5jvzz3etij0g0,GamezZ MTA,2015-05-09T00:08:26.185000,Pleas subscribe my channel﻿,1,1741,pleas subscribe my channel,0,"-1,-1,-1,-1,-1,1,-1,-1"
z12rvnaqcprqe1jmt23fynpy0ziidrrzg04,joory amora,2015-05-09T00:07:53.422000,Pleas subscribe GamezZ MTA my channel<br />﻿,1,1742,pleas subscribe gamezz mta my channel br   ,0,"-1,-1,-1,-1,-1,1,-1,-1"
z12nsvmo4yrifjeg504cfdvrhm2vt5p4wfg,Simon Morales,2015-05-08T20:28:10.938000,"cool song check out my animal trafficking petition.<br /><a href=""http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick"">http://www.thepetitionsite.com/387/433/550/stop-animal-trafficking/?cid=headerClick</a>﻿",1,1743,cool song check out my animal trafficking petition  br    a href  http   www thepetitionsite com             stop animal trafficking  cid headerclick  http   www thepetitionsite com             stop animal trafficking  cid headerclick  a ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13oxjdhkxzqyti1123rvxox2om4fpqqt04,Felipe Browne,2015-05-08T01:52:42.291000,Check out this video on YouTube: ﻿,1,1744,check out this video on youtube  ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13tgdxgmputf1xfk22jjzhqgpi4v3xo104,Pauline Martinez,2015-05-06T03:21:12.870000,Check out this playlist on YouTube:﻿,1,1746,check out this playlist on youtube ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13zhngyrsyeffkvf22cjvtofreiub1lp,Hawa Bah,2015-05-03T17:20:32.978000,Hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing.﻿,1,1747,hey guys love this but check out this girl name cause she knows how to dance so search up ej ba dancing ,1,"-1,-1,1,1,-1,-1,-1,1"
z13asbvq1n2ttvptn23vd1mpsmnju5n0o,GALAXIAN HD,2015-04-26T17:36:25.815000,i am from Brazil please subscribe my channel love you all﻿,1,1749,i am from brazil please subscribe my channel love you all,0,"-1,-1,-1,-1,-1,1,-1,-1"
z13twxvoxwz1f11pk04cij1b0zi1ifbhdno0k,mariam shoja,2015-04-23T10:14:34.527000,Check out this video on YouTube:﻿,1,1752,check out this video on youtube ,1,"-1,-1,1,1,-1,-1,-1,-1"
z13eupqxoyr2jf4xm04cetijyrjezfxovgw,500 Subscribers with no videos?,2015-04-22T17:36:57.326000,Can this channel get 500+ subscribers? You can make that happen :D﻿,1,1755,can this channel get      subscribers  you can make that happen  d,0,"-1,-1,-1,-1,-1,1,-1,-1"
_2viQ_Qnc6_pJLNSe-ysm1Q4pDNKWrl6EWw0cSIBV14,Ali Reza Nipu,2013-11-05T06:23:41.092000,"I really love watching football and also I’ve started off making income with out financial risk from acquiring bonus deals. It’s this weird technique where you wager on something with one bookmakers and bet against it on Betfair. You secure the bonus as income . A chap named Jim Vanstone is finding the wagers free on his own website Vanstone Secrets (Google it!). I’ve made about 500 quid thus far. And it is cost-free. I guess the bookies pay him to obtain new consumers, yet this actually works.",1,1756,i really love watching football and also ive started off making income with out financial risk from acquiring bonus deals  its this weird technique where you wager on something with one bookmakers and bet against it on betfair  you secure the bonus as income   a chap named jim vanstone is finding the wagers free on his own website vanstone secrets  google it    ive made about     quid thus far  and it is cost free  i guess the bookies pay him to obtain new consumers  yet this actually works ,1,"-1,-1,-1,1,-1,-1,-1,-1"
_2viQ_Qnc6_ZYkMn1fS805Z6oy8ImeO6pSjMLAlwYfM,mile panika,2013-11-03T14:39:42.248000,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.",1,1758,i absolutely adore watching football plus ive started earning income with out risk from claiming bonus deals  its a weird technique where you put money on something with one bookmakers and put money against it on betfair  you acquire the bonus as income   a lad named jim vanstone is selecting the wagers free on his website vanstone secrets  google it    i have generated about     quid so far  and its free  i assume the bookmakers pay him to get new men and women  but it succeeds ,1,"-1,-1,-1,1,-1,-1,-1,-1"
_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI,rijia babu,2013-11-02T15:17:41.037000,"Hey, have you tried &quot;DribblePROshot&quot; yet? Just do a search on Google. On their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time... It transformed Fausto into a substantially better football/soccer player...to the amazement of his team mates. Hopefully it works for you too.",1,1761,hey  have you tried  quot dribbleproshot quot  yet  just do a search on google  on their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time    it transformed fausto into a substantially better football soccer player   to the amazement of his team mates  hopefully it works for you too ,0,"-1,-1,-1,-1,-1,-1,-1,1"
_2viQ_Qnc6-_qc98D_T8ICCw3meS1f1YJqU9SA-X1t4,lildeneiro,2013-11-01T11:03:14.840000,"Still amazing this song!! I did a French Kpop Parody. Please come on my Channel to watch it. Share, suscribe, comment Thanks",1,1762,still amazing this song   i did a french kpop parody  please come on my channel to watch it  share  suscribe  comment thanks,0,"-1,-1,-1,-1,-1,1,-1,-1"
_2viQ_Qnc68YBtosyTVGLy_Fs4YYXoiWd5-wKXnaIw4,celebsongspoof,2013-10-27T19:00:17.015000,"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ",1,1765,hey guys whats up  i found this app that lets you get free gift card vouchers like psn cards x box live cards and even amazon gift cards  for free  all you have to do is  simply just download the app from the app store  it is called juno wallet  all you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like    cents  also  if you type in the code im         you will also start off with       free   ,0,"-1,-1,-1,-1,-1,-1,-1,1"
_2viQ_Qnc6-fnXF3jNuC5sr8txrOVFd4Uozj9Y4xC-w,FreshisYummy,2013-10-26T06:28:32.523000,Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),1,1766,waka waka  d   check out my new halloween video   ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6-awsV_zO5HWBhiYFzj5-4qgeeFv1iJwRU,Ferdi David,2013-10-25T11:26:10.848000,we are 14 year old boys we are trying to enter in the music industry Maybe we are just a dreamers but we are not the? only one. Please give us one chance to prove ourself to you. we know these things are annoying as hell we are sorry? about that. But we do anything to get music heard. Please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called: I Wanna Play A Game please take a look on our channel Thankss!!!,1,1767,we are    year old boys we are trying to enter in the music industry maybe we are just a dreamers but we are not the  only one  please give us one chance to prove ourself to you  we know these things are annoying as hell we are sorry  about that  but we do anything to get music heard  please visit our channel subscribe if you like and thumb this comment up so everyone can see we have made a song called  i wanna play a game please take a look on our channel thankss   ,0,"-1,-1,-1,-1,-1,1,-1,-1"
_2viQ_Qnc68YhzlKOdq3h2y3v8TCi0RQSIFzQP8hltY,Derek Moya,2013-10-21T05:47:26.457000,"You guys should check out this EXTRAORDINARY website called MONEYGQ.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at MONEYGQ.COM !   Visit MONEYGQ.COM and check it out!  Why does the fragile swim enlist the person? How does the ice audit the frequent son? The fantastic chance describes the rate.",1,1769,you guys should check out this extraordinary website called moneygq com     you can make money online and start working from home today as i am    i am making over         per month at moneygq com     visit moneygq com and check it out   why does the fragile swim enlist the person  how does the ice audit the frequent son  the fantastic chance describes the rate ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6_kxEjV8Ut57SeEGdqSKmC8VGP1K38Q2qY,Scott Johnson,2013-10-18T19:45:43,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM .   You can make money online and start working from home today as I am!   I am making over $3,000+ per month at ZONEPA.COM !   Visit Zonepa.com and check it out!  Why does the statement conciliate the acidic stretch? The earth recognizes the money. When does the numberless number transport the trade?",1,1773,you guys should check out this extraordinary website called zonepa com     you can make money online and start working from home today as i am    i am making over         per month at zonepa com     visit zonepa com and check it out   why does the statement conciliate the acidic stretch  the earth recognizes the money  when does the numberless number transport the trade ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6-q29okw74KTmVXCvhacMZ5NjAiYdAwHww,Louis Bryant,2013-10-12T15:55:05.693000,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The meat discusss the successful memory. How does the peaceful unit arbitrate the guide? The addition designs the worried loss.",1,1780,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over         per month at zonepa com   visit zonepa com and check it out  the meat discusss the successful memory  how does the peaceful unit arbitrate the guide  the addition designs the worried loss ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc69vgWhC2acrKSH-tvjKq1KuKBca1UtB8wk,Louis Bryant,2013-10-12T15:20:19.887000,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! How does the mother approve the axiomatic insurance? The fear appoints the roll. When does the space prepare the historical shame?",1,1781,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over         per month at zonepa com   visit zonepa com and check it out  how does the mother approve the axiomatic insurance  the fear appoints the roll  when does the space prepare the historical shame ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs,Louis Bryant,2013-10-12T15:19:50.282000,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.",1,1782,you guys should check out this extraordinary website called zonepa com   you can make money online and start working from home today as i am  i am making over         per month at zonepa com   visit zonepa com and check it out  the plausible summer submits the behavior  when does the grass check the peaceful seat  the country strategizes the edge ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6_QZJzAERyAVzhcr3jy2ctVM4zQMfesQWQ,The NeedleWork,2013-10-12T09:32:49.512000,Check out my channel :),1,1783,check out my channel   ,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6-k1VSPmCd2mrSAAQXChBMxF7oeJGCepUU,Anderson St. Martin,2013-10-09T03:22:24.252000,"Hello everyone my name&#39;s Anderson and i&#39;m a singer. not expecting to buy subscribers with words BUT to gain them with my voice. I might not be the best but my voice is different (in a good way) and i&#39;ll work harder than anyone out there to get better, &#39;cuz &quot;yeah&quot; i have a dream  a HUGE one, (who doesn&#39;t?) so please take 3 minutes of your time to check out my covers. Give me a chance you won&#39;t regret it If you feel like subscribing that&#39;d be awesome and it&#39;d mean the world to me THANK YOU SO MUCH",1,1788,hello everyone my name     s anderson and i     m a singer  not expecting to buy subscribers with words but to gain them with my voice  i might not be the best but my voice is different  in a good way  and i     ll work harder than anyone out there to get better       cuz  quot yeah quot  i have a dream  a huge one   who doesn     t   so please take   minutes of your time to check out my covers  give me a chance you won     t regret it if you feel like subscribing that     d be awesome and it     d mean the world to me thank you so much,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc68jroUSzJhg6jrxFj86oxZrAtGB_PWbOm4,latrell brown,2013-10-08T18:26:06.234000,Check Out Daneja Good Girl,1,1789,check out daneja good girl,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6_eMN0NwT5paySjJPFbN5xI9W8C1Bwoq1U,WhatUKnow,2013-10-07T02:59:17.497000,Subscribe to my Youtube Channel!! :) Suscribite a mi canal de Youtube -WhatUKnow,1,1791,subscribe to my youtube channel      suscribite a mi canal de youtube  whatuknow,0,"-1,-1,-1,-1,-1,1,-1,-1"
_2viQ_Qnc68DyUSaxqDmv-6yHPVUpKeYAZhrh2PUMZg,jameskileymusic,2013-10-06T05:38:47.524000,Check out my bass cover of hips don&#39;t lie by shakira!,1,1792,check out my bass cover of hips don     t lie by shakira ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6-TLlBlT0itl1DbMJQGBx_6ZbscBXA3Nww,WhatUKnow,2013-10-06T03:24:16.073000,Subscribe to my channel :)  &lt;3,1,1793,subscribe to my channel      lt  ,0,"-1,-1,-1,-1,-1,1,-1,-1"
_2viQ_Qnc6-kUg8jc2n9-Cudm5lEsM-cSzIjF182TJo,Pyles Baxter,2013-10-03T02:25:19.324000,"  Perhaps you have seen the newest Miley Cyrus SECRET video ?   She&#39;s sucking an old man&#39;s cock ,  If you wish to see her , check out the celebrity website beneath :   miley-secret-video.co.uk ",1,1814,  perhaps you have seen the newest miley cyrus secret video     she     s sucking an old man     s cock    if you wish to see her   check out the celebrity website beneath     miley secret video co uk ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc69D1Jxs1IlkkF0Xzce0uBoJN_OzDHnfmV0,latrell brown,2013-10-01T23:42:30.928000,CHECK OUT DANEJA GOOD GIRL,1,1832,check out daneja good girl,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc68Lfu14asBabOAcqL9B7Anp_6zX66rSWP0,42o2 Studios,2013-10-01T19:10:56.808000,Check out my covers please!,1,1833,check out my covers please ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc68dceJbTRNTP2sksMxa_lm35LaCu_jPluY,Shadrach Grentz,2013-09-29T13:59:42.162000,"Hey Music Fans I really appreciate any of you who will take the time to read this, and check my music out! I&#39;m just a 15 year old boy DREAMING of being a successful MUSICIAN in the music world. I do lots of covers, and piano covers. But I don&#39;t have money to advertise. A simple thumbs up to my comment, a comment on my videos or a SUBSCRIPTION would be a step forward! It will only be a few seconds of your life that you won&#39;t regret!!! Thank u to all the people who just give me a chance! :) ",1,1834,hey music fans i really appreciate any of you who will take the time to read this  and check my music out  i     m just a    year old boy dreaming of being a successful musician in the music world  i do lots of covers  and piano covers  but i don     t have money to advertise  a simple thumbs up to my comment  a comment on my videos or a subscription would be a step forward  it will only be a few seconds of your life that you won     t regret    thank u to all the people who just give me a chance     ,1,"-1,-1,1,1,-1,-1,-1,1"
_2viQ_Qnc69A12xULkAOn5BEAGFKxQTTP02SSbsMsmc,Vincent T.,2013-09-29T00:44:30.904000,"Echa un vistazo a la remezcla! / Check out the remix!  MILEY CYRUS - WRECKING BALL (THE HOUSE OF EDM REMIX)  MILEY CYRUS - WRECKING BALL (VINCENT T. REMIX)  ...click, enlace, suscríbase! / ...click, link, subscribe!",1,1835,echa un vistazo a la remezcla    check out the remix   miley cyrus   wrecking ball  the house of edm remix   miley cyrus   wrecking ball  vincent t  remix      click  enlace  suscrbase       click  link  subscribe ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6-CRJO_6pvsByopsnD3qpCbK0IPhkvTuS8,RanMC & RVNNIN' RVNN,2013-09-26T20:13:40.670000,Hey check out our new musicvideo &#39;&#39;Life&#39;s a celebration&#39;&#39; Peace !,1,1836,hey check out our new musicvideo           life     s a celebration           peace  ,1,"-1,-1,1,1,-1,-1,-1,1"
_2viQ_Qnc6_onwOgxju-DV6WkqHZEOztCXD04EgEFBU,Hidden Love,2013-09-24T14:29:54.072000,Hi. Check out and share our songs.,1,1837,hi  check out and share our songs ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc69ETVqiialEz0s1k4Xnlmwuu1m1Hr-YzRE,killtheclockhd,2013-09-17T15:23:13.101000,check out our bands page on youtube killtheclockhd - check out some of our original songs including &quot;your disguise&quot;,1,1840,check out our bands page on youtube killtheclockhd   check out some of our original songs including  quot your disguise quot ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6_0DIjqw5n_WRhiiEtCGnZgvPPZJgZwPjU,The-ZiZ Oh,2013-09-14T16:15:00.990000,HI! CHECK OUT OUR AWESOME COVERS! AND SAY WHAT YOU THINK!,1,1841,hi  check out our awesome covers  and say what you think ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6_B7ncS0M0zl0VC4SZ22T1ZO_GNhI1IWTM,Greg Fils Aimé,2013-09-10T23:18:01.455000,"I hope everyone is in good spirits I&#39;m a hard working student who&#39;s also a passionate singer I look foward to the day when I can make my own music to share But for now I&#39;ve just been doing covers. Check out my channel, I&#39;ve done Covers of Miley Cyrus, Imagine Dragons, Lana Del Rey, Drake, Macklemore, Pink and countless others.  Subscribe only if you want to. My goal isn&#39;t to become famous but to  inspire FYI this isn&#39;t spamming, everyone has a right to freedom of speech. Thanks ",1,1842,i hope everyone is in good spirits i     m a hard working student who     s also a passionate singer i look foward to the day when i can make my own music to share but for now i     ve just been doing covers  check out my channel  i     ve done covers of miley cyrus  imagine dragons  lana del rey  drake  macklemore  pink and countless others   subscribe only if you want to  my goal isn     t to become famous but to  inspire fyi this isn     t spamming  everyone has a right to freedom of speech  thanks ,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6-adCzTDLAhqNVQ5hFYcjPyPI5m7pHY4BY,Lizzy Molly,2013-09-09T17:34:07.052000,PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS,1,1844,please check out my video called  quot we love mind master it quot  thanks,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6-oktCjZuAEscq8DxT2RHFY1nfSS_hCWf0,Wafence,2013-09-04T19:16:44.109000,"Hey Youtubers and All Music lover&#39;s, Guess most of you all skip these comments, but for you who is still reading this, thanks ! I dont have any money for advertisiments, no chance of getting heard, nothing. All that&#39;s left is spam, sorry. Im 17, Rapper/Singer from Estonia. Please listen my new cover on my account. You wont regret it. Give me just a chance, please. Take half a second of your life and thumb this comment up. It will maybe change my life, for real. Thank you Wafence ",1,1872,hey youtubers and all music lover     s  guess most of you all skip these comments  but for you who is still reading this  thanks   i dont have any money for advertisiments  no chance of getting heard  nothing  all that     s left is spam  sorry  im     rapper singer from estonia  please listen my new cover on my account  you wont regret it  give me just a chance  please  take half a second of your life and thumb this comment up  it will maybe change my life  for real  thank you wafence ,0,"-1,-1,-1,-1,-1,-1,-1,1"
_2viQ_Qnc6-8fXmwJsxpt64D862oCsb0cCfnoF_7Pwg,david rodriguez,2013-09-04T04:08:26.821000,do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity give thumbs up i would  apprecitate it.,1,1873,do you want to make some easy money  check out my page tvcmcadavid weebly   com dont miss out on this opportunity give thumbs up i would  apprecitate it ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc6-r7fiKCYAGotgCULCIx695QCHaAZDKHBM,Tiffanythebest,2013-09-02T19:42:46.640000,"PLEASE CHECK OUT THIS VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U :)",1,1874,please check out this video called  quot we love mind master it quot   thank u   ,1,"-1,-1,1,1,-1,-1,-1,-1"
_2viQ_Qnc69WextJrbKBgZtDWQiRWlkxS317fouQMYc,Chris Boatsome,2013-08-30T22:41:51.117000,Hey dickwad - we&#39;re all africans. The colour of your skin just tells us something about how long ago your ancestors left Africa.   Check out Baba Brinkman - he has a song called &quot;I&#39;m A African&quot;   Go learn something.,1,1879,hey dickwad   we     re all africans  the colour of your skin just tells us something about how long ago your ancestors left africa    check out baba brinkman   he has a song called  quot i     m a african quot    go learn something ,1,"-1,-1,1,1,-1,-1,-1,1"
_2viQ_Qnc68cUterDmjc7m6MyHkz-ADLt28bgxo9TJE,RapStarz Coleman,2013-08-28T19:05:48.998000,Wats Good Go Check Out My Music On Da Channel Ik Yall Got me,1,1881,wats good go check out my music on da channel ik yall got me,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6-jJD3XsdtbSW-9MCGB_Xp0nl2NhTBgdGo,RapStarz Coleman,2013-08-27T21:12:40.752000,I Know Y&#39;all Can Check Out Amy Music Because Yall Got Me Go To Da Channel,1,1882,i know y     all can check out amy music because yall got me go to da channel,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6-k-Ldaj1pejT7IsYIELp1Npwz5tQAkuX0,Northland Paranormal Society,2013-08-27T13:35:06.557000,Northland Paranormal Society is now on YouTube! Check out our channel of real Paranormal evidence!! facebook/ Northland Paranormal Society!!!,1,1883,northland paranormal society is now on youtube  check out our channel of real paranormal evidence   facebook  northland paranormal society   ,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6_m4670hGGDwGjYreYnRR8359YYmuS_lDA,Adam Whitney,2013-08-26T05:24:14.644000,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,1884,hello everyone    i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i dont have any money for advertisements  no chance of getting heard  nothing  i live in such a small town    if this comes off as spam  sorry  im an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney ,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc68kPR6lRkhBHXUX2dGt04-4RgzINpv8Yhk,Ando Nesia - | MC | Music Producer,2013-08-25T04:22:28.183000,SO THEN HOW ARE YOU GOING TO CALL YOURSELF A INSTRUMENTAL SONGWRITER IF THERES NO SINGING THERES NO SONG TO WRITE!?!?! LOL.   YOU GOT ALOT TO LEARN KID BUT HEY DON&#39;T FORGET TO SUBSCRIBE!,1,1885,so then how are you going to call yourself a instrumental songwriter if theres no singing theres no song to write      lol    you got alot to learn kid but hey don     t forget to subscribe ,0,"-1,-1,-1,-1,-1,-1,-1,1"
_2viQ_Qnc6-NqqHR40AwZGnQV7in6y6YrSbMW9wRZXM,Adam Whitney,2013-08-25T03:56:24.363000,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,1886,hello everyone    i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i dont have any money for advertisements  no chance of getting heard  nothing  i live in such a small town    if this comes off as spam  sorry  im an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney ,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6-lW0XpQ5szMbbKcq0fuK2p4lDhPbQpGn0,CC FootballWorld,2013-08-24T12:41:23.384000,Please go in and see our Channel and subscribe :-). It would be Nice mate.,1,1887,please go in and see our channel and subscribe      it would be nice mate ,0,"-1,-1,-1,-1,-1,1,-1,-1"
_2viQ_Qnc6_hoPuz8gsl9ZFXFZGPESkLzYU9REwL880,Adam Whitney,2013-08-24T03:05:10.278000,"Hello everyone :) I know most of you probably pass up these kind of comments, but for those who are still reading this, thanks! I don’t have any money for advertisements, no chance of getting heard, nothing. I live in such a small town... If this comes off as spam, sorry. I’m an instrumental songwriter from Columbus, Mississippi. Please go to my channel and check out my original music. It would be highly appreciated if you thumbs up this comment so my music can be heard! Thank you, Adam Whitney ",1,1889,hello everyone    i know most of you probably pass up these kind of comments  but for those who are still reading this  thanks  i dont have any money for advertisements  no chance of getting heard  nothing  i live in such a small town    if this comes off as spam  sorry  im an instrumental songwriter from columbus  mississippi  please go to my channel and check out my original music  it would be highly appreciated if you thumbs up this comment so my music can be heard  thank you  adam whitney ,0,"-1,-1,1,1,-1,1,-1,-1"
_2viQ_Qnc6_yLBNpqStGB5UF3nD3razd5EYm60rdOKs,OriginalVines Best,2013-08-21T20:02:33.102000,CHECK OUT THE DUBSTEP VERSION,1,1890,check out the dubstep version,1,"-1,-1,1,1,-1,-1,-1,-1"
